IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
3691,Banquet royal #4764,2019-08-03,32 Avenue des Chevaliers,Guenièvre du Lac
3692,Agapes fraternelles #4972,2020-08-30,61 Allée des Preux,Guenièvre des Îles
3693,Dîner de gala #6265,2017-10-21,3 Rue de la Paix,Élaine de Cornouailles
3694,Dîner de gala #5329,2024-03-25,17 Avenue des Chevaliers,Iseult des Îles
3695,Festin des chevaliers #4690,2012-11-07,113 Allée des Preux,Perceval Le Fay
3696,Festin des chevaliers #2573,2009-04-25,188 Avenue des Chevaliers,Morgane de Bretagne
3697,Agapes fraternelles #7186,2017-10-10,50 Chemin des Dames,Tristan de Bretagne
3698,Festin des chevaliers #3362,2005-03-11,119 Rue de la Paix,Perceval du Lac
3699,Festin des chevaliers #4866,2011-04-03,135 Rue de la Paix,Gauvain d'Orkney
3700,Dîner de gala #5615,2024-09-12,114 Avenue des Chevaliers,Tristan de Lyonesse
3701,Agapes fraternelles #3373,2020-11-09,147 Avenue des Chevaliers,Arthur des Îles
3702,Dîner de gala #9896,2024-11-28,41 Boulevard du Roi,Guenièvre des Îles
3703,Déjeuner des preux #4200,2016-11-12,166 Chemin des Dames,Perceval Pendragon
3704,Agapes fraternelles #5147,2021-01-21,189 Avenue des Chevaliers,Tristan de Bretagne
3705,Souper d'apparat #6710,2024-11-16,99 Place d'Armes,Iseult d'Orkney
3706,Festin des chevaliers #4841,2014-11-05,108 Boulevard du Roi,Arthur du Lac
3707,Déjeuner des preux #4427,2017-10-12,81 Place d'Armes,Tristan de Cornouailles
3708,Festin des chevaliers #9277,2022-11-08,13 Place d'Armes,Perceval d'Orkney
3709,Dîner de gala #8850,2023-05-23,14 Allée des Preux,Tristan de Cornouailles
3710,Déjeuner des preux #8534,2018-10-16,67 Rue de la Paix,Arthur des Îles
3711,Dîner de gala #2557,2024-02-09,4 Boulevard du Roi,Guenièvre de Gaule
3712,Dîner de gala #3854,2024-04-26,172 Boulevard du Roi,Arthur Pendragon
3713,Banquet royal #2295,2021-02-06,133 Chemin des Dames,Gauvain Pendragon
3714,Agapes fraternelles #7111,2007-04-04,92 Allée des Preux,Morgane de Gaule
3715,Dîner de gala #5670,2022-04-23,200 Chemin des Dames,Lancelot de Lyonesse
3716,Déjeuner des preux #1959,2023-11-05,62 Chemin des Dames,Élaine de Cornouailles
3717,Banquet royal #6499,2020-11-26,178 Rue de la Paix,Morgane du Lac
3718,Dîner de gala #6246,2016-09-01,58 Rue de la Paix,Arthur du Lac
3719,Dîner de gala #3575,2020-11-24,8 Rue de la Paix,Élaine Pendragon
3720,Festin des chevaliers #7820,2017-10-23,19 Place d'Armes,Gauvain de Cornouailles
3721,Agapes fraternelles #3946,2022-04-09,145 Avenue des Chevaliers,Viviane Le Fay
3722,Dîner de gala #1815,2005-10-09,63 Rue de la Paix,Iseult des Îles
3723,Banquet royal #1150,2010-10-20,178 Boulevard du Roi,Viviane d'Orkney
3724,Festin des chevaliers #2376,2013-09-14,143 Chemin des Dames,Arthur de Lyonesse
3725,Banquet royal #7664,2021-10-15,67 Place d'Armes,Guenièvre de Bretagne
3726,Agapes fraternelles #1509,2017-10-10,190 Avenue des Chevaliers,Morgane de Bretagne
3727,Banquet royal #2620,2012-03-12,183 Boulevard du Roi,Gauvain de Lyonesse
3728,Souper d'apparat #5994,2023-11-23,81 Boulevard du Roi,Viviane de Lyonesse
3729,Dîner de gala #5531,2024-04-02,181 Avenue des Chevaliers,Gauvain Pendragon
3730,Agapes fraternelles #3401,2021-02-19,53 Rue de la Paix,Arthur de Galles
3731,Festin des chevaliers #1112,2017-03-18,57 Avenue des Chevaliers,Perceval du Lac
3732,Déjeuner des preux #4024,2011-04-11,146 Avenue des Chevaliers,Guenièvre d'Orkney
3733,Dîner de gala #7654,2015-10-08,115 Boulevard du Roi,Viviane de Bretagne
3734,Agapes fraternelles #2078,2017-11-20,81 Avenue des Chevaliers,Morgane de Gaule
3735,Banquet royal #8357,2014-11-05,89 Chemin des Dames,Morgane de Bretagne
3736,Déjeuner des preux #4971,2013-03-03,19 Allée des Preux,Viviane de Galles
3737,Déjeuner des preux #3228,2024-11-23,41 Rue de la Paix,Iseult des Îles
3738,Festin des chevaliers #5186,2008-05-23,130 Rue de la Paix,Perceval d'Orkney
3739,Banquet royal #2345,2020-07-29,118 Avenue des Chevaliers,Arthur du Lac
3740,Banquet royal #3532,2021-03-28,134 Place d'Armes,Tristan des Îles
3741,Agapes fraternelles #3774,2020-07-24,80 Place d'Armes,Gauvain de Cornouailles
3742,Dîner de gala #5619,2024-03-28,123 Allée des Preux,Perceval des Îles
3743,Festin des chevaliers #5422,2013-06-22,83 Place d'Armes,Guenièvre Le Fay
3744,Agapes fraternelles #8997,2014-03-26,32 Boulevard du Roi,Iseult de Bretagne
3745,Déjeuner des preux #3362,2022-11-11,34 Place d'Armes,Viviane du Lac
3746,Dîner de gala #1100,2015-12-03,115 Place d'Armes,Guenièvre des Îles
3747,Agapes fraternelles #2322,2014-03-29,148 Chemin des Dames,Guenièvre des Îles
3748,Déjeuner des preux #5600,2018-05-27,45 Rue de la Paix,Perceval de Galles
3749,Dîner de gala #6304,2020-04-06,152 Chemin des Dames,Iseult Pendragon
3750,Festin des chevaliers #5668,2019-04-21,194 Place d'Armes,Guenièvre d'Orkney
3751,Souper d'apparat #781,2024-09-11,82 Rue de la Paix,Viviane de Lyonesse
3752,Dîner de gala #4735,2017-10-14,153 Rue de la Paix,Arthur des Îles
3753,Dîner de gala #9294,2018-03-19,9 Boulevard du Roi,Élaine de Bretagne
3754,Dîner de gala #7922,2023-11-09,130 Chemin des Dames,Gauvain de Bretagne
3755,Souper d'apparat #6946,2021-11-07,131 Avenue des Chevaliers,Guenièvre Le Fay
3756,Dîner de gala #4514,2024-01-27,32 Avenue des Chevaliers,Viviane du Lac
3757,Festin des chevaliers #9250,2023-10-09,64 Rue de la Paix,Lancelot de Galles
3758,Dîner de gala #2506,2022-11-25,7 Place d'Armes,Lancelot des Îles
3759,Dîner de gala #9285,2023-10-30,73 Rue de la Paix,Gauvain d'Orkney
3760,Déjeuner des preux #4799,2020-11-27,48 Place d'Armes,Perceval de Cornouailles
3761,Dîner de gala #5425,2007-11-15,57 Place d'Armes,Perceval du Lac
3762,Dîner de gala #7590,2023-04-19,168 Rue de la Paix,Perceval de Bretagne
3763,Souper d'apparat #8048,2020-11-13,118 Boulevard du Roi,Lancelot des Îles
3764,Banquet royal #2363,2021-03-26,65 Rue de la Paix,Tristan des Îles
3765,Dîner de gala #3179,2023-12-16,191 Rue de la Paix,Guenièvre Le Fay
3766,Festin des chevaliers #6964,2021-11-20,71 Chemin des Dames,Morgane de Galles
3767,Agapes fraternelles #1329,2002-09-10,130 Avenue des Chevaliers,Arthur de Gaule
3768,Agapes fraternelles #6111,2018-11-03,70 Avenue des Chevaliers,Gauvain Pendragon
3769,Banquet royal #2659,2023-11-11,136 Place d'Armes,Morgane de Bretagne
3770,Dîner de gala #2966,2016-01-15,125 Allée des Preux,Perceval de Lyonesse
3771,Souper d'apparat #6291,2007-10-18,154 Boulevard du Roi,Lancelot de Lyonesse
3772,Banquet royal #5950,2023-10-11,24 Avenue des Chevaliers,Viviane Le Fay
3773,Agapes fraternelles #9070,2023-10-26,109 Boulevard du Roi,Perceval du Lac
3774,Dîner de gala #1785,2024-08-06,162 Rue de la Paix,Arthur d'Orkney
3775,Dîner de gala #9922,2016-03-30,8 Allée des Preux,Lancelot de Gaule
3776,Souper d'apparat #5708,2024-03-12,173 Chemin des Dames,Iseult de Bretagne
3777,Dîner de gala #2856,2024-03-21,178 Chemin des Dames,Arthur de Cornouailles
3778,Festin des chevaliers #5835,2024-06-28,145 Avenue des Chevaliers,Perceval de Galles
3779,Banquet royal #6279,2013-10-15,163 Boulevard du Roi,Viviane de Bretagne
3780,Dîner de gala #9028,2022-03-10,183 Allée des Preux,Arthur de Gaule
3781,Agapes fraternelles #3154,2009-10-01,157 Allée des Preux,Morgane de Gaule
3782,Festin des chevaliers #1877,2021-10-31,68 Allée des Preux,Tristan des Îles
3783,Dîner de gala #5058,2012-05-10,174 Avenue des Chevaliers,Élaine de Lyonesse
3784,Banquet royal #9322,2011-11-15,79 Boulevard du Roi,Élaine de Bretagne
3785,Souper d'apparat #4189,2010-11-09,36 Place d'Armes,Guenièvre de Galles
3786,Dîner de gala #912,2009-10-13,156 Chemin des Dames,Viviane du Lac
3787,Banquet royal #50,2010-06-25,20 Chemin des Dames,Morgane du Lac
3788,Souper d'apparat #9354,2021-04-18,104 Allée des Preux,Gauvain du Lac
3789,Souper d'apparat #9203,2015-04-25,129 Avenue des Chevaliers,Lancelot de Cornouailles
3790,Déjeuner des preux #8373,2019-11-23,109 Boulevard du Roi,Iseult de Cornouailles
3791,Festin des chevaliers #3342,2021-05-31,28 Rue de la Paix,Guenièvre de Cornouailles
3792,Banquet royal #7894,2017-09-30,50 Chemin des Dames,Élaine du Lac
3793,Banquet royal #1581,2008-12-22,159 Rue de la Paix,Gauvain de Bretagne
3794,Déjeuner des preux #8481,2005-10-15,40 Chemin des Dames,Viviane Pendragon
3795,Dîner de gala #7357,2023-08-31,36 Rue de la Paix,Viviane d'Orkney
3796,Souper d'apparat #6,2023-11-28,32 Boulevard du Roi,Morgane des Îles
3797,Agapes fraternelles #999,2021-10-29,185 Place d'Armes,Morgane du Lac
3798,Banquet royal #2390,2023-03-11,102 Place d'Armes,Iseult de Bretagne
3799,Souper d'apparat #8905,2011-03-18,197 Boulevard du Roi,Tristan de Cornouailles
3800,Agapes fraternelles #266,2012-03-22,175 Place d'Armes,Morgane de Galles
3801,Déjeuner des preux #4613,2015-12-21,60 Place d'Armes,Lancelot Le Fay
3802,Déjeuner des preux #8104,2002-04-21,188 Boulevard du Roi,Élaine du Lac
3803,Dîner de gala #1985,2013-03-15,142 Chemin des Dames,Perceval Pendragon
3804,Agapes fraternelles #4228,2017-09-13,55 Allée des Preux,Tristan d'Orkney
3805,Souper d'apparat #5959,2023-09-19,97 Rue de la Paix,Gauvain des Îles
3806,Banquet royal #4037,2023-05-20,171 Place d'Armes,Lancelot des Îles
3807,Dîner de gala #697,2014-03-26,59 Allée des Preux,Guenièvre Pendragon
3808,Agapes fraternelles #9156,2016-10-25,71 Rue de la Paix,Iseult Le Fay
3809,Agapes fraternelles #4349,2006-09-09,134 Avenue des Chevaliers,Gauvain de Galles
3810,Agapes fraternelles #186,2014-01-10,194 Boulevard du Roi,Arthur de Lyonesse
3811,Dîner de gala #4444,2018-09-12,7 Place d'Armes,Arthur de Galles
3812,Agapes fraternelles #6612,2008-05-22,196 Boulevard du Roi,Guenièvre des Îles
3813,Déjeuner des preux #718,2009-02-25,183 Chemin des Dames,Guenièvre du Lac
3814,Souper d'apparat #4491,2018-10-31,88 Rue de la Paix,Morgane de Cornouailles
3815,Agapes fraternelles #2159,2013-11-30,31 Rue de la Paix,Élaine du Lac
3816,Agapes fraternelles #675,2020-04-01,168 Chemin des Dames,Lancelot d'Orkney
3817,Agapes fraternelles #9099,2017-11-18,166 Avenue des Chevaliers,Tristan de Bretagne
3818,Déjeuner des preux #4212,2019-11-13,61 Place d'Armes,Perceval de Cornouailles
3819,Dîner de gala #653,2022-12-25,120 Allée des Preux,Perceval Le Fay
3820,Agapes fraternelles #6086,2017-04-13,66 Allée des Preux,Iseult de Lyonesse
3821,Souper d'apparat #7025,2018-11-11,44 Chemin des Dames,Tristan de Galles
3822,Festin des chevaliers #1998,2011-07-25,112 Rue de la Paix,Iseult de Cornouailles
3823,Dîner de gala #5203,2019-03-09,188 Avenue des Chevaliers,Iseult de Galles
3824,Déjeuner des preux #2958,2020-11-27,137 Avenue des Chevaliers,Perceval de Gaule
3825,Dîner de gala #3895,2018-11-24,120 Chemin des Dames,Lancelot de Galles
3826,Souper d'apparat #7592,2017-10-08,114 Allée des Preux,Viviane de Lyonesse
3827,Dîner de gala #1007,2021-10-23,66 Avenue des Chevaliers,Viviane Le Fay
3828,Déjeuner des preux #702,2014-11-16,82 Place d'Armes,Lancelot de Gaule
3829,Festin des chevaliers #6619,2015-05-18,186 Allée des Preux,Morgane de Galles
3830,Banquet royal #2254,2017-04-09,1 Allée des Preux,Iseult de Cornouailles
3831,Dîner de gala #6160,2021-04-15,51 Chemin des Dames,Morgane des Îles
3832,Dîner de gala #1153,2023-11-24,183 Allée des Preux,Iseult de Lyonesse
3833,Dîner de gala #9335,2005-10-24,183 Place d'Armes,Perceval de Lyonesse
3834,Festin des chevaliers #5482,2020-10-27,82 Boulevard du Roi,Viviane de Gaule
3835,Dîner de gala #7409,2023-12-09,157 Boulevard du Roi,Guenièvre de Cornouailles
3836,Souper d'apparat #2720,2015-03-21,35 Place d'Armes,Tristan de Cornouailles
3837,Festin des chevaliers #8164,2021-11-02,121 Allée des Preux,Perceval Le Fay
3838,Agapes fraternelles #4638,2023-10-12,196 Boulevard du Roi,Morgane de Lyonesse
3839,Agapes fraternelles #2511,2018-11-24,92 Avenue des Chevaliers,Lancelot des Îles
3840,Déjeuner des preux #219,2006-03-22,74 Place d'Armes,Guenièvre Pendragon
3841,Dîner de gala #5788,2021-04-07,189 Allée des Preux,Gauvain Pendragon
3842,Dîner de gala #7715,2013-04-04,67 Avenue des Chevaliers,Morgane d'Orkney
3843,Souper d'apparat #9318,2024-09-29,129 Allée des Preux,Lancelot d'Orkney
3844,Souper d'apparat #9924,2022-04-19,111 Avenue des Chevaliers,Iseult du Lac
3845,Agapes fraternelles #9167,2020-07-13,33 Avenue des Chevaliers,Perceval Le Fay
3846,Souper d'apparat #8860,2016-08-06,86 Boulevard du Roi,Morgane du Lac
3847,Banquet royal #6605,2019-10-12,47 Boulevard du Roi,Tristan Le Fay
3848,Festin des chevaliers #7637,2024-04-16,46 Boulevard du Roi,Élaine Le Fay
3849,Souper d'apparat #2833,2004-10-13,38 Chemin des Dames,Iseult des Îles
3850,Agapes fraternelles #6386,2020-04-29,105 Boulevard du Roi,Gauvain des Îles
3851,Festin des chevaliers #7877,2007-10-14,167 Rue de la Paix,Perceval de Cornouailles
3852,Déjeuner des preux #4433,2009-03-25,183 Allée des Preux,Guenièvre d'Orkney
3853,Banquet royal #1214,2016-08-09,75 Chemin des Dames,Tristan Le Fay
3854,Souper d'apparat #2377,2019-04-19,24 Allée des Preux,Iseult du Lac
3855,Agapes fraternelles #6285,2018-04-23,157 Allée des Preux,Viviane de Bretagne
3856,Souper d'apparat #1391,2013-11-25,77 Rue de la Paix,Arthur Pendragon
3857,Déjeuner des preux #5802,2005-11-12,38 Allée des Preux,Arthur Le Fay
3858,Dîner de gala #1413,2024-01-17,61 Boulevard du Roi,Arthur de Bretagne
3859,Souper d'apparat #8142,2021-09-09,99 Allée des Preux,Iseult de Bretagne
3860,Festin des chevaliers #9732,2020-10-21,145 Rue de la Paix,Élaine de Galles
3861,Festin des chevaliers #9600,2015-04-11,37 Allée des Preux,Guenièvre de Gaule
3862,Festin des chevaliers #6505,2020-01-16,140 Rue de la Paix,Viviane Pendragon
3863,Agapes fraternelles #9412,2022-04-03,41 Rue de la Paix,Iseult de Galles
3864,Souper d'apparat #1809,2016-11-12,87 Chemin des Dames,Tristan de Gaule
3865,Déjeuner des preux #8279,2023-08-15,103 Chemin des Dames,Lancelot de Lyonesse
3866,Dîner de gala #7736,2023-11-10,47 Rue de la Paix,Gauvain d'Orkney
3867,Banquet royal #4005,2012-03-21,16 Avenue des Chevaliers,Lancelot d'Orkney
3868,Déjeuner des preux #9024,2022-11-29,89 Rue de la Paix,Guenièvre de Bretagne
3869,Agapes fraternelles #336,2024-10-12,104 Place d'Armes,Guenièvre de Galles
3870,Banquet royal #134,2015-11-03,18 Rue de la Paix,Lancelot Le Fay
3871,Banquet royal #8558,2021-10-09,69 Avenue des Chevaliers,Viviane Le Fay
3872,Festin des chevaliers #9165,2014-04-27,69 Rue de la Paix,Arthur Pendragon
3873,Souper d'apparat #3031,2024-09-03,104 Rue de la Paix,Gauvain de Lyonesse
3874,Banquet royal #9085,2015-03-02,131 Boulevard du Roi,Gauvain de Bretagne
3875,Agapes fraternelles #8796,2022-11-22,109 Rue de la Paix,Gauvain de Lyonesse
3876,Banquet royal #5971,2019-10-15,36 Chemin des Dames,Guenièvre Le Fay
3877,Festin des chevaliers #6627,2019-11-14,33 Rue de la Paix,Tristan de Bretagne
3878,Festin des chevaliers #6649,2023-01-07,18 Avenue des Chevaliers,Iseult de Lyonesse
3879,Festin des chevaliers #6250,2015-11-03,112 Avenue des Chevaliers,Iseult de Galles
3880,Dîner de gala #8919,2015-04-27,174 Place d'Armes,Élaine des Îles
3881,Déjeuner des preux #3928,2020-03-28,16 Avenue des Chevaliers,Élaine de Cornouailles
3882,Déjeuner des preux #4571,2021-04-19,114 Place d'Armes,Morgane de Galles
3883,Souper d'apparat #9653,2018-10-05,39 Boulevard du Roi,Viviane du Lac
3884,Banquet royal #6524,2024-12-08,173 Place d'Armes,Viviane de Cornouailles
3885,Banquet royal #8886,2022-03-20,31 Place d'Armes,Lancelot du Lac
3886,Banquet royal #2867,2023-01-17,123 Allée des Preux,Iseult du Lac
3887,Banquet royal #3703,2002-04-22,8 Avenue des Chevaliers,Morgane Le Fay
3888,Banquet royal #6102,2018-11-11,1 Chemin des Dames,Lancelot d'Orkney
3889,Dîner de gala #9086,2021-04-20,64 Allée des Preux,Gauvain du Lac
3890,Agapes fraternelles #1552,2023-07-23,59 Boulevard du Roi,Iseult de Cornouailles
3891,Agapes fraternelles #7652,2004-11-12,96 Rue de la Paix,Tristan Pendragon
3892,Dîner de gala #9651,2023-04-04,157 Allée des Preux,Arthur de Cornouailles
3893,Dîner de gala #5716,2017-11-28,28 Rue de la Paix,Arthur Le Fay
3894,Dîner de gala #6204,2018-10-02,92 Rue de la Paix,Arthur de Galles
3895,Agapes fraternelles #2810,2017-03-28,81 Chemin des Dames,Morgane du Lac
3896,Agapes fraternelles #2364,2022-03-04,85 Allée des Preux,Morgane d'Orkney
3897,Souper d'apparat #8387,2012-09-16,197 Boulevard du Roi,Arthur Le Fay
3898,Dîner de gala #1288,2017-03-08,33 Boulevard du Roi,Morgane Le Fay
3899,Souper d'apparat #9980,2018-04-01,92 Chemin des Dames,Iseult de Gaule
3900,Dîner de gala #2897,2018-04-10,199 Allée des Preux,Arthur Le Fay
3901,Banquet royal #5922,2021-04-17,77 Rue de la Paix,Arthur Le Fay
3902,Agapes fraternelles #2854,2024-10-13,18 Allée des Preux,Lancelot Pendragon
3903,Dîner de gala #1077,2020-11-10,112 Allée des Preux,Élaine Pendragon
3904,Festin des chevaliers #5761,2019-08-23,46 Allée des Preux,Tristan Pendragon
3905,Agapes fraternelles #6274,2022-04-14,198 Place d'Armes,Lancelot de Galles
3906,Dîner de gala #7619,2021-09-17,124 Allée des Preux,Élaine de Galles
3907,Banquet royal #3305,2023-11-15,167 Allée des Preux,Viviane de Cornouailles
3908,Souper d'apparat #8557,2014-10-21,117 Boulevard du Roi,Arthur du Lac
3909,Banquet royal #9010,2016-11-24,76 Boulevard du Roi,Iseult de Galles
3910,Dîner de gala #458,2007-05-29,82 Rue de la Paix,Guenièvre Pendragon
3911,Souper d'apparat #1934,2018-04-28,85 Allée des Preux,Tristan d'Orkney
3912,Festin des chevaliers #7227,2018-05-13,182 Chemin des Dames,Élaine Pendragon
3913,Banquet royal #7045,2011-10-04,61 Allée des Preux,Arthur d'Orkney
3914,Festin des chevaliers #3691,2012-10-17,92 Avenue des Chevaliers,Arthur de Cornouailles
3915,Festin des chevaliers #3396,2020-10-16,159 Boulevard du Roi,Viviane de Galles
3916,Agapes fraternelles #3094,2013-07-03,111 Boulevard du Roi,Lancelot des Îles
3917,Déjeuner des preux #6727,2024-06-29,146 Allée des Preux,Gauvain de Bretagne
3918,Banquet royal #4693,2014-04-30,110 Place d'Armes,Élaine Pendragon
3919,Agapes fraternelles #5337,2021-10-17,183 Avenue des Chevaliers,Morgane du Lac
3920,Souper d'apparat #9007,2008-11-01,30 Chemin des Dames,Tristan du Lac
3921,Souper d'apparat #634,2024-10-16,31 Place d'Armes,Iseult d'Orkney
3922,Souper d'apparat #7142,2024-11-23,69 Chemin des Dames,Viviane d'Orkney
3923,Dîner de gala #516,2017-04-17,160 Boulevard du Roi,Viviane du Lac
3924,Festin des chevaliers #6715,2013-05-15,175 Allée des Preux,Perceval de Lyonesse
3925,Banquet royal #9653,2019-04-02,37 Rue de la Paix,Morgane des Îles
3926,Déjeuner des preux #5900,2022-03-10,104 Place d'Armes,Élaine de Cornouailles
3927,Banquet royal #260,2016-10-10,17 Avenue des Chevaliers,Gauvain de Galles
3928,Banquet royal #3664,2021-04-18,168 Rue de la Paix,Morgane des Îles
3929,Agapes fraternelles #9226,2015-10-05,123 Place d'Armes,Gauvain Le Fay
3930,Déjeuner des preux #4013,2024-10-23,17 Allée des Preux,Élaine de Galles
3931,Souper d'apparat #2508,2018-09-17,199 Boulevard du Roi,Guenièvre Pendragon
3932,Dîner de gala #6050,2015-04-30,185 Place d'Armes,Perceval de Cornouailles
3933,Agapes fraternelles #3343,2015-10-28,166 Allée des Preux,Viviane des Îles
3934,Agapes fraternelles #4466,2005-11-21,57 Allée des Preux,Viviane de Bretagne
3935,Festin des chevaliers #9892,2024-10-18,128 Chemin des Dames,Élaine du Lac
3936,Déjeuner des preux #1289,2013-10-17,77 Boulevard du Roi,Morgane de Galles
3937,Agapes fraternelles #4697,2016-05-07,189 Allée des Preux,Élaine des Îles
3938,Festin des chevaliers #836,2015-07-07,147 Place d'Armes,Lancelot des Îles
3939,Dîner de gala #4234,2021-02-13,166 Allée des Preux,Perceval de Cornouailles
3940,Souper d'apparat #7149,2023-04-20,198 Chemin des Dames,Arthur de Lyonesse
3941,Souper d'apparat #943,2024-04-27,170 Allée des Preux,Arthur Le Fay
3942,Festin des chevaliers #995,2023-10-01,7 Allée des Preux,Arthur de Bretagne
3943,Dîner de gala #6739,2022-03-13,25 Place d'Armes,Guenièvre d'Orkney
3944,Festin des chevaliers #4256,2022-04-20,77 Place d'Armes,Morgane Pendragon
3945,Banquet royal #5946,2009-03-08,200 Avenue des Chevaliers,Lancelot d'Orkney
3946,Déjeuner des preux #9416,2022-11-04,93 Rue de la Paix,Lancelot des Îles
3947,Souper d'apparat #340,2024-10-11,66 Chemin des Dames,Iseult d'Orkney
3948,Agapes fraternelles #674,2022-04-22,173 Allée des Preux,Gauvain de Lyonesse
3949,Agapes fraternelles #8596,2024-12-17,22 Boulevard du Roi,Perceval Pendragon
3950,Banquet royal #7137,2023-10-02,7 Boulevard du Roi,Iseult d'Orkney
3951,Dîner de gala #3958,2022-06-14,52 Place d'Armes,Viviane de Lyonesse
3952,Banquet royal #6271,2016-11-30,73 Chemin des Dames,Morgane d'Orkney
3953,Déjeuner des preux #8908,2023-11-30,71 Boulevard du Roi,Gauvain de Gaule
3954,Festin des chevaliers #3997,2024-03-23,101 Boulevard du Roi,Morgane des Îles
3955,Dîner de gala #7943,2010-04-02,193 Avenue des Chevaliers,Viviane de Cornouailles
3956,Banquet royal #3491,2014-06-09,194 Avenue des Chevaliers,Morgane des Îles
3957,Festin des chevaliers #2985,2017-08-26,11 Place d'Armes,Arthur de Gaule
3958,Déjeuner des preux #1458,2020-03-22,175 Place d'Armes,Perceval de Gaule
3959,Déjeuner des preux #1062,2016-10-14,62 Allée des Preux,Perceval Pendragon
3960,Agapes fraternelles #7001,2021-06-18,175 Boulevard du Roi,Guenièvre de Lyonesse
3961,Dîner de gala #2461,2014-04-20,40 Boulevard du Roi,Gauvain de Bretagne
3962,Banquet royal #4841,2005-10-09,132 Boulevard du Roi,Iseult de Galles
3963,Festin des chevaliers #451,2015-10-02,28 Allée des Preux,Iseult de Lyonesse
3964,Agapes fraternelles #1044,2023-10-15,91 Place d'Armes,Gauvain Pendragon
3965,Déjeuner des preux #2343,2024-04-23,170 Rue de la Paix,Tristan de Gaule
3966,Agapes fraternelles #9816,2019-09-30,132 Boulevard du Roi,Élaine de Bretagne
3967,Déjeuner des preux #3208,2015-03-01,57 Place d'Armes,Guenièvre Pendragon
3968,Dîner de gala #2605,2023-04-05,118 Avenue des Chevaliers,Tristan de Gaule
3969,Souper d'apparat #783,2021-04-28,153 Chemin des Dames,Élaine de Cornouailles
3970,Agapes fraternelles #5302,2024-03-15,172 Chemin des Dames,Morgane d'Orkney
3971,Dîner de gala #818,2019-11-05,161 Allée des Preux,Tristan Le Fay
3972,Dîner de gala #8124,2007-11-04,159 Place d'Armes,Perceval de Lyonesse
3973,Agapes fraternelles #186,2023-04-29,24 Avenue des Chevaliers,Iseult de Galles
3974,Festin des chevaliers #9746,2020-03-12,75 Chemin des Dames,Gauvain de Lyonesse
3975,Souper d'apparat #5251,2013-10-19,130 Rue de la Paix,Élaine de Cornouailles
3976,Souper d'apparat #6255,2008-11-10,127 Avenue des Chevaliers,Iseult de Lyonesse
3977,Souper d'apparat #5726,2007-03-09,15 Avenue des Chevaliers,Iseult de Galles
3978,Festin des chevaliers #7894,2022-05-17,62 Allée des Preux,Perceval Pendragon
3979,Souper d'apparat #7017,2012-07-30,190 Boulevard du Roi,Morgane des Îles
3980,Souper d'apparat #813,2024-10-15,119 Rue de la Paix,Gauvain de Galles
3981,Agapes fraternelles #832,2024-10-07,23 Avenue des Chevaliers,Gauvain du Lac
3982,Festin des chevaliers #5877,2021-12-18,105 Allée des Preux,Tristan de Cornouailles
3983,Banquet royal #8934,2007-04-14,18 Avenue des Chevaliers,Perceval de Cornouailles
3984,Déjeuner des preux #8968,2023-09-23,9 Rue de la Paix,Perceval des Îles
3985,Banquet royal #3041,2024-10-06,137 Chemin des Dames,Gauvain de Bretagne
3986,Festin des chevaliers #9266,2009-03-09,57 Place d'Armes,Gauvain du Lac
3987,Déjeuner des preux #6046,2013-10-18,82 Chemin des Dames,Arthur de Gaule
3988,Festin des chevaliers #6253,2022-04-03,72 Chemin des Dames,Gauvain du Lac
3989,Souper d'apparat #4527,2009-03-19,104 Allée des Preux,Guenièvre Le Fay
3990,Banquet royal #2344,2017-02-24,7 Chemin des Dames,Guenièvre de Lyonesse
3991,Agapes fraternelles #2243,2022-03-10,52 Place d'Armes,Iseult de Gaule
3992,Agapes fraternelles #6799,2022-10-25,5 Avenue des Chevaliers,Lancelot Pendragon
3993,Déjeuner des preux #1048,2024-11-18,75 Chemin des Dames,Gauvain de Lyonesse
3994,Déjeuner des preux #2061,2007-12-07,150 Place d'Armes,Guenièvre de Galles
3995,Déjeuner des preux #1049,2014-04-02,98 Place d'Armes,Lancelot des Îles
3996,Banquet royal #4787,2022-11-26,129 Allée des Preux,Lancelot de Bretagne
3997,Déjeuner des preux #2423,2023-11-06,149 Avenue des Chevaliers,Guenièvre Le Fay
3998,Déjeuner des preux #9991,2023-03-25,180 Chemin des Dames,Élaine de Cornouailles
3999,Festin des chevaliers #244,2024-04-27,73 Boulevard du Roi,Arthur des Îles
4000,Dîner de gala #1401,2019-03-17,137 Allée des Preux,Élaine de Galles
4001,Agapes fraternelles #1451,2008-04-03,127 Avenue des Chevaliers,Morgane du Lac
4002,Festin des chevaliers #6649,2017-08-07,105 Rue de la Paix,Morgane d'Orkney
4003,Dîner de gala #3046,2017-02-08,130 Place d'Armes,Perceval de Gaule
4004,Souper d'apparat #8549,2011-12-18,26 Allée des Preux,Élaine de Bretagne
4005,Déjeuner des preux #4020,2015-10-09,56 Allée des Preux,Élaine de Lyonesse
4006,Agapes fraternelles #5712,2023-03-05,189 Rue de la Paix,Guenièvre de Galles
4007,Agapes fraternelles #3921,2015-06-08,142 Allée des Preux,Tristan de Galles
4008,Agapes fraternelles #7343,2019-10-04,164 Boulevard du Roi,Viviane du Lac
